GEO,Year,decile,Type,variable,value
Iran,87,1,Income,agriculture,10.26872793
Iran,87,2,Income,agriculture,12.62487456
Iran,87,3,Income,agriculture,11.86110657
Iran,87,4,Income,agriculture,9.110554274
Iran,87,5,Income,agriculture,5.319032159
Iran,87,6,Income,agriculture,7.548966283
Iran,87,7,Income,agriculture,6.096254022
Iran,87,8,Income,agriculture,5.344914689
Iran,87,9,Income,agriculture,4.46218766
Iran,87,10,Income,agriculture,3.455919521
Iran,88,1,Income,agriculture,9.656230234
Iran,88,2,Income,agriculture,8.544293046
Iran,88,3,Income,agriculture,8.056834702
Iran,88,4,Income,agriculture,8.632152223
Iran,88,5,Income,agriculture,3.17712598
Iran,88,6,Income,agriculture,7.618836761
Iran,88,7,Income,agriculture,8.05250501
Iran,88,8,Income,agriculture,5.998674857
Iran,88,9,Income,agriculture,5.075620961
Iran,88,10,Income,agriculture,3.423354258
Iran,89,1,Income,agriculture,9.483016665
Iran,89,2,Income,agriculture,9.328848994
Iran,89,3,Income,agriculture,7.832836324
Iran,89,4,Income,agriculture,7.868511042
Iran,89,5,Income,agriculture,6.977017461
Iran,89,6,Income,agriculture,6.237132647
Iran,89,7,Income,agriculture,6.042337254
Iran,89,8,Income,agriculture,5.288778598
Iran,89,9,Income,agriculture,4.010763013
Iran,89,10,Income,agriculture,3.866569074
Iran,90,1,Income,agriculture,6.588009427
Iran,90,2,Income,agriculture,7.090394681
Iran,90,3,Income,agriculture,5.927215716
Iran,90,4,Income,agriculture,6.717333724
Iran,90,5,Income,agriculture,5.363284549
Iran,90,6,Income,agriculture,5.774272342
Iran,90,7,Income,agriculture,4.311112423
Iran,90,8,Income,agriculture,3.141321791
Iran,90,9,Income,agriculture,2.971268271
Iran,90,10,Income,agriculture,2.170546388
Iran,91,1,Income,agriculture,5.112602924
Iran,91,2,Income,agriculture,6.376662477
Iran,91,3,Income,agriculture,5.355604869
Iran,91,4,Income,agriculture,5.512444958
Iran,91,5,Income,agriculture,4.748215517
Iran,91,6,Income,agriculture,3.736767506
Iran,91,7,Income,agriculture,4.64617795
Iran,91,8,Income,agriculture,4.062037093
Iran,91,9,Income,agriculture,3.419502343
Iran,91,10,Income,agriculture,2.798331706
Iran,92,1,Income,agriculture,5.798669784
Iran,92,2,Income,agriculture,7.029664433
Iran,92,3,Income,agriculture,6.481921898
Iran,92,4,Income,agriculture,5.455759387
Iran,92,5,Income,agriculture,5.237010798
Iran,92,6,Income,agriculture,4.692321215
Iran,92,7,Income,agriculture,4.760252502
Iran,92,8,Income,agriculture,3.648322886
Iran,92,9,Income,agriculture,3.63193875
Iran,92,10,Income,agriculture,2.950271678
Iran,93,1,Income,agriculture,5.991905406
Iran,93,2,Income,agriculture,8.319293961
Iran,93,3,Income,agriculture,7.35377253
Iran,93,4,Income,agriculture,5.445768476
Iran,93,5,Income,agriculture,5.840002114
Iran,93,6,Income,agriculture,5.440610187
Iran,93,7,Income,agriculture,5.88709271
Iran,93,8,Income,agriculture,4.170634587
Iran,93,9,Income,agriculture,3.498554588
Iran,93,10,Income,agriculture,3.066840861
Iran,94,1,Income,agriculture,6.908065567
Iran,94,2,Income,agriculture,7.950549764
Iran,94,3,Income,agriculture,7.963971257
Iran,94,4,Income,agriculture,7.164693001
Iran,94,5,Income,agriculture,5.840550652
Iran,94,6,Income,agriculture,5.106737229
Iran,94,7,Income,agriculture,4.866277635
Iran,94,8,Income,agriculture,4.135147191
Iran,94,9,Income,agriculture,3.254423733
Iran,94,10,Income,agriculture,1.813207198
Iran,95,1,Income,agriculture,6.837777115
Iran,95,2,Income,agriculture,9.024324752
Iran,95,3,Income,agriculture,7.198355287
Iran,95,4,Income,agriculture,6.874914278
Iran,95,5,Income,agriculture,6.396085881
Iran,95,6,Income,agriculture,5.894101198
Iran,95,7,Income,agriculture,4.561071366
Iran,95,8,Income,agriculture,3.854700394
Iran,95,9,Income,agriculture,3.485669093
Iran,95,10,Income,agriculture,2.465075437
Iran,96,1,Income,agriculture,7.285954956
Iran,96,2,Income,agriculture,9.058544564
Iran,96,3,Income,agriculture,7.821724593
Iran,96,4,Income,agriculture,7.247536605
Iran,96,5,Income,agriculture,6.024251323
Iran,96,6,Income,agriculture,5.353542316
Iran,96,7,Income,agriculture,2.974050128
Iran,96,8,Income,agriculture,3.518090396
Iran,96,9,Income,agriculture,3.738494482
Iran,96,10,Income,agriculture,2.440649905
Iran,87,1,Income,retirement,2.374772252
Iran,87,2,Income,retirement,4.926814262
Iran,87,3,Income,retirement,7.559712457
Iran,87,4,Income,retirement,9.23333664
Iran,87,5,Income,retirement,10.99243158
Iran,87,6,Income,retirement,13.2441147
Iran,87,7,Income,retirement,14.50172794
Iran,87,8,Income,retirement,16.8336121
Iran,87,9,Income,retirement,17.78946899
Iran,87,10,Income,retirement,20.52368487
Iran,88,1,Income,retirement,3.273863097
Iran,88,2,Income,retirement,5.181785181
Iran,88,3,Income,retirement,8.146208321
Iran,88,4,Income,retirement,9.042026355
Iran,88,5,Income,retirement,12.4332333
Iran,88,6,Income,retirement,12.70594043
Iran,88,7,Income,retirement,15.58457686
Iran,88,8,Income,retirement,18.89034729
Iran,88,9,Income,retirement,21.48034043
Iran,88,10,Income,retirement,24.17069617
Iran,89,1,Income,retirement,3.506281289
Iran,89,2,Income,retirement,5.426063876
Iran,89,3,Income,retirement,8.429017438
Iran,89,4,Income,retirement,10.88347315
Iran,89,5,Income,retirement,11.65408809
Iran,89,6,Income,retirement,15.72337613
Iran,89,7,Income,retirement,16.40748246
Iran,89,8,Income,retirement,19.9824066
Iran,89,9,Income,retirement,23.09416908
Iran,89,10,Income,retirement,21.94786536
Iran,90,1,Income,retirement,2.731667112
Iran,90,2,Income,retirement,6.00538827
Iran,90,3,Income,retirement,8.367206727
Iran,90,4,Income,retirement,8.90922764
Iran,90,5,Income,retirement,10.27387053
Iran,90,6,Income,retirement,13.88695623
Iran,90,7,Income,retirement,16.76141767
Iran,90,8,Income,retirement,18.64753849
Iran,90,9,Income,retirement,22.0522182
Iran,90,10,Income,retirement,26.71888055
Iran,91,1,Income,retirement,2.313798674
Iran,91,2,Income,retirement,6.204072155
Iran,91,3,Income,retirement,7.29444721
Iran,91,4,Income,retirement,9.534223527
Iran,91,5,Income,retirement,12.34157701
Iran,91,6,Income,retirement,15.00635667
Iran,91,7,Income,retirement,16.5880661
Iran,91,8,Income,retirement,19.57286031
Iran,91,9,Income,retirement,20.55095236
Iran,91,10,Income,retirement,26.41475883
Iran,92,1,Income,retirement,2.587929603
Iran,92,2,Income,retirement,5.078856809
Iran,92,3,Income,retirement,7.271612861
Iran,92,4,Income,retirement,9.014669891
Iran,92,5,Income,retirement,11.28370292
Iran,92,6,Income,retirement,13.33517562
Iran,92,7,Income,retirement,15.2942362
Iran,92,8,Income,retirement,18.74988671
Iran,92,9,Income,retirement,20.65072046
Iran,92,10,Income,retirement,24.59786969
Iran,93,1,Income,retirement,2.662387083
Iran,93,2,Income,retirement,6.091157659
Iran,93,3,Income,retirement,8.685472025
Iran,93,4,Income,retirement,10.83252254
Iran,93,5,Income,retirement,13.0496272
Iran,93,6,Income,retirement,14.60461327
Iran,93,7,Income,retirement,17.46599049
Iran,93,8,Income,retirement,19.71512265
Iran,93,9,Income,retirement,24.2864329
Iran,93,10,Income,retirement,25.93840873
Iran,94,1,Income,retirement,2.466568571
Iran,94,2,Income,retirement,6.370466455
Iran,94,3,Income,retirement,8.259010518
Iran,94,4,Income,retirement,10.75643222
Iran,94,5,Income,retirement,12.32293723
Iran,94,6,Income,retirement,14.57510547
Iran,94,7,Income,retirement,17.00339132
Iran,94,8,Income,retirement,21.65377018
Iran,94,9,Income,retirement,24.09378747
Iran,94,10,Income,retirement,26.66911308
Iran,95,1,Income,retirement,2.743129035
Iran,95,2,Income,retirement,6.049894376
Iran,95,3,Income,retirement,8.010780623
Iran,95,4,Income,retirement,11.34641688
Iran,95,5,Income,retirement,13.60540364
Iran,95,6,Income,retirement,16.40786881
Iran,95,7,Income,retirement,19.63761099
Iran,95,8,Income,retirement,22.35270346
Iran,95,9,Income,retirement,24.62378708
Iran,95,10,Income,retirement,26.16526293
Iran,96,1,Income,retirement,3.308150502
Iran,96,2,Income,retirement,6.007598059
Iran,96,3,Income,retirement,9.551122637
Iran,96,4,Income,retirement,12.20420566
Iran,96,5,Income,retirement,13.81696095
Iran,96,6,Income,retirement,16.94339464
Iran,96,7,Income,retirement,20.66265264
Iran,96,8,Income,retirement,21.17273601
Iran,96,9,Income,retirement,25.67362378
Iran,96,10,Income,retirement,28.81864469
Iran,87,1,Income,rent,2.713375266
Iran,87,2,Income,rent,2.518510597
Iran,87,3,Income,rent,3.061668269
Iran,87,4,Income,rent,3.575711685
Iran,87,5,Income,rent,3.388670365
Iran,87,6,Income,rent,3.440589368
Iran,87,7,Income,rent,3.507216816
Iran,87,8,Income,rent,3.952781288
Iran,87,9,Income,rent,4.391661464
Iran,87,10,Income,rent,4.995588889
Iran,88,1,Income,rent,3.359869429
Iran,88,2,Income,rent,3.457037706
Iran,88,3,Income,rent,2.752464826
Iran,88,4,Income,rent,3.147891219
Iran,88,5,Income,rent,3.012115169
Iran,88,6,Income,rent,3.065994319
Iran,88,7,Income,rent,3.62909612
Iran,88,8,Income,rent,4.381437309
Iran,88,9,Income,rent,4.304568076
Iran,88,10,Income,rent,5.214326038
Iran,89,1,Income,rent,2.876917077
Iran,89,2,Income,rent,3.496967619
Iran,89,3,Income,rent,2.957083116
Iran,89,4,Income,rent,3.517050306
Iran,89,5,Income,rent,3.835549312
Iran,89,6,Income,rent,3.239929889
Iran,89,7,Income,rent,13.10436401
Iran,89,8,Income,rent,4.432845337
Iran,89,9,Income,rent,4.054236647
Iran,89,10,Income,rent,5.108778963
Iran,90,1,Income,rent,2.182224778
Iran,90,2,Income,rent,1.879236902
Iran,90,3,Income,rent,2.291768792
Iran,90,4,Income,rent,2.488791017
Iran,90,5,Income,rent,2.642535665
Iran,90,6,Income,rent,3.429694815
Iran,90,7,Income,rent,2.406265978
Iran,90,8,Income,rent,2.746002118
Iran,90,9,Income,rent,2.810766087
Iran,90,10,Income,rent,3.937703163
Iran,91,1,Income,rent,1.726223587
Iran,91,2,Income,rent,1.481629399
Iran,91,3,Income,rent,1.974339412
Iran,91,4,Income,rent,2.567447157
Iran,91,5,Income,rent,3.344882657
Iran,91,6,Income,rent,2.167795725
Iran,91,7,Income,rent,2.926303892
Iran,91,8,Income,rent,3.183543349
Iran,91,9,Income,rent,3.410764531
Iran,91,10,Income,rent,4.05098551
Iran,92,1,Income,rent,1.656264332
Iran,92,2,Income,rent,1.730254983
Iran,92,3,Income,rent,1.750955355
Iran,92,4,Income,rent,2.07966688
Iran,92,5,Income,rent,2.241619394
Iran,92,6,Income,rent,2.106451863
Iran,92,7,Income,rent,1.942882576
Iran,92,8,Income,rent,2.427511883
Iran,92,9,Income,rent,2.240011068
Iran,92,10,Income,rent,3.279586282
Iran,93,1,Income,rent,1.561084305
Iran,93,2,Income,rent,2.078069898
Iran,93,3,Income,rent,2.47577605
Iran,93,4,Income,rent,2.375252568
Iran,93,5,Income,rent,2.71823814
Iran,93,6,Income,rent,1.986929519
Iran,93,7,Income,rent,2.550717151
Iran,93,8,Income,rent,3.082160339
Iran,93,9,Income,rent,3.099141269
Iran,93,10,Income,rent,4.247618923
Iran,94,1,Income,rent,1.973067354
Iran,94,2,Income,rent,2.681770692
Iran,94,3,Income,rent,2.436736584
Iran,94,4,Income,rent,3.364548276
Iran,94,5,Income,rent,2.709456999
Iran,94,6,Income,rent,2.105992358
Iran,94,7,Income,rent,2.83590455
Iran,94,8,Income,rent,2.886501493
Iran,94,9,Income,rent,3.031694952
Iran,94,10,Income,rent,4.327464081
Iran,95,1,Income,rent,1.974096429
Iran,95,2,Income,rent,2.481918172
Iran,95,3,Income,rent,2.534004159
Iran,95,4,Income,rent,2.749240765
Iran,95,5,Income,rent,2.661600983
Iran,95,6,Income,rent,2.603467533
Iran,95,7,Income,rent,2.826076067
Iran,95,8,Income,rent,2.764588751
Iran,95,9,Income,rent,3.23318616
Iran,95,10,Income,rent,3.251046729
Iran,96,1,Income,rent,1.989082492
Iran,96,2,Income,rent,2.411103167
Iran,96,3,Income,rent,2.35054594
Iran,96,4,Income,rent,2.748954075
Iran,96,5,Income,rent,2.07410439
Iran,96,6,Income,rent,2.84601281
Iran,96,7,Income,rent,2.874140637
Iran,96,8,Income,rent,3.339781877
Iran,96,9,Income,rent,3.060604398
Iran,96,10,Income,rent,3.616411009
Iran,87,1,Income,interest,1.250301846
Iran,87,2,Income,interest,0.815517272
Iran,87,3,Income,interest,1.060606126
Iran,87,4,Income,interest,1.103148161
Iran,87,5,Income,interest,0.984815698
Iran,87,6,Income,interest,1.165898576
Iran,87,7,Income,interest,0.95163914
Iran,87,8,Income,interest,0.63108446
Iran,87,9,Income,interest,0.854339874
Iran,87,10,Income,interest,1.506947028
Iran,88,1,Income,interest,3.966847494
Iran,88,2,Income,interest,3.192339678
Iran,88,3,Income,interest,2.82704272
Iran,88,4,Income,interest,2.208928744
Iran,88,5,Income,interest,2.661546359
Iran,88,6,Income,interest,2.471721702
Iran,88,7,Income,interest,2.516580893
Iran,88,8,Income,interest,0.890847505
Iran,88,9,Income,interest,1.803653212
Iran,88,10,Income,interest,2.746098555
Iran,89,1,Income,interest,2.606579215
Iran,89,2,Income,interest,2.097023489
Iran,89,3,Income,interest,1.830531821
Iran,89,4,Income,interest,2.796232942
Iran,89,5,Income,interest,2.245588793
Iran,89,6,Income,interest,2.352872264
Iran,89,7,Income,interest,2.15182694
Iran,89,8,Income,interest,1.611364101
Iran,89,9,Income,interest,2.84187898
Iran,89,10,Income,interest,1.893540291
Iran,90,1,Income,interest,0.304379169
Iran,90,2,Income,interest,0.567218284
Iran,90,3,Income,interest,0.448557126
Iran,90,4,Income,interest,0.637364179
Iran,90,5,Income,interest,0.725093756
Iran,90,6,Income,interest,0.584331336
Iran,90,7,Income,interest,0.617692798
Iran,90,8,Income,interest,0.744785848
Iran,90,9,Income,interest,1.063430343
Iran,90,10,Income,interest,1.972319619
Iran,91,1,Income,interest,0.259196795
Iran,91,2,Income,interest,0.265562066
Iran,91,3,Income,interest,0.440783086
Iran,91,4,Income,interest,0.368079791
Iran,91,5,Income,interest,0.739332323
Iran,91,6,Income,interest,0.533858943
Iran,91,7,Income,interest,0.623845545
Iran,91,8,Income,interest,0.519758423
Iran,91,9,Income,interest,0.944293324
Iran,91,10,Income,interest,1.826018743
Iran,92,1,Income,interest,0.238255623
Iran,92,2,Income,interest,0.481988274
Iran,92,3,Income,interest,0.359838254
Iran,92,4,Income,interest,0.435123366
Iran,92,5,Income,interest,0.287802022
Iran,92,6,Income,interest,0.66321801
Iran,92,7,Income,interest,0.625178169
Iran,92,8,Income,interest,1.082654205
Iran,92,9,Income,interest,1.02889795
Iran,92,10,Income,interest,1.631062078
Iran,93,1,Income,interest,0.293749924
Iran,93,2,Income,interest,0.510823048
Iran,93,3,Income,interest,0.485366664
Iran,93,4,Income,interest,0.647565691
Iran,93,5,Income,interest,0.954008912
Iran,93,6,Income,interest,0.708024828
Iran,93,7,Income,interest,0.727285215
Iran,93,8,Income,interest,1.098621555
Iran,93,9,Income,interest,0.990701052
Iran,93,10,Income,interest,2.233445822
Iran,94,1,Income,interest,0.547358657
Iran,94,2,Income,interest,0.827259267
Iran,94,3,Income,interest,0.756074832
Iran,94,4,Income,interest,0.826599419
Iran,94,5,Income,interest,0.780014646
Iran,94,6,Income,interest,0.649919621
Iran,94,7,Income,interest,1.173334002
Iran,94,8,Income,interest,1.511153258
Iran,94,9,Income,interest,1.444498369
Iran,94,10,Income,interest,3.121978582
Iran,95,1,Income,interest,0.464494467
Iran,95,2,Income,interest,0.883942265
Iran,95,3,Income,interest,0.829543417
Iran,95,4,Income,interest,0.900802257
Iran,95,5,Income,interest,1.130002846
Iran,95,6,Income,interest,0.996269643
Iran,95,7,Income,interest,1.159772718
Iran,95,8,Income,interest,1.680627504
Iran,95,9,Income,interest,1.329680645
Iran,95,10,Income,interest,2.437848357
Iran,96,1,Income,interest,0.604230576
Iran,96,2,Income,interest,0.68550143
Iran,96,3,Income,interest,0.767251767
Iran,96,4,Income,interest,1.044494441
Iran,96,5,Income,interest,1.062842621
Iran,96,6,Income,interest,0.881854168
Iran,96,7,Income,interest,1.252385962
Iran,96,8,Income,interest,1.39133109
Iran,96,9,Income,interest,1.540573497
Iran,96,10,Income,interest,2.451092928
Iran,87,1,Income,charities aid,16.29496329
Iran,87,2,Income,charities aid,9.75550781
Iran,87,3,Income,charities aid,6.517079552
Iran,87,4,Income,charities aid,4.718271359
Iran,87,5,Income,charities aid,3.332462022
Iran,87,6,Income,charities aid,2.242987607
Iran,87,7,Income,charities aid,1.815574401
Iran,87,8,Income,charities aid,1.346673501
Iran,87,9,Income,charities aid,0.747173179
Iran,87,10,Income,charities aid,0.430309444
Iran,88,1,Income,charities aid,13.0550703
Iran,88,2,Income,charities aid,7.836320374
Iran,88,3,Income,charities aid,6.602592043
Iran,88,4,Income,charities aid,6.667060772
Iran,88,5,Income,charities aid,8.480060216
Iran,88,6,Income,charities aid,2.846469355
Iran,88,7,Income,charities aid,3.478774722
Iran,88,8,Income,charities aid,1.504498368
Iran,88,9,Income,charities aid,1.190844125
Iran,88,10,Income,charities aid,0.727076108
Iran,89,1,Income,charities aid,15.20350858
Iran,89,2,Income,charities aid,8.510550784
Iran,89,3,Income,charities aid,6.464338883
Iran,89,4,Income,charities aid,5.592575433
Iran,89,5,Income,charities aid,4.571943147
Iran,89,6,Income,charities aid,4.159788669
Iran,89,7,Income,charities aid,2.612272797
Iran,89,8,Income,charities aid,2.470754575
Iran,89,9,Income,charities aid,1.725638911
Iran,89,10,Income,charities aid,2.285164487
Iran,90,1,Income,charities aid,7.416925072
Iran,90,2,Income,charities aid,4.453950141
Iran,90,3,Income,charities aid,3.272431418
Iran,90,4,Income,charities aid,2.532668349
Iran,90,5,Income,charities aid,2.016896878
Iran,90,6,Income,charities aid,2.213762985
Iran,90,7,Income,charities aid,1.373496842
Iran,90,8,Income,charities aid,1.094885835
Iran,90,9,Income,charities aid,1.012555773
Iran,90,10,Income,charities aid,1.037242069
Iran,91,1,Income,charities aid,6.334917764
Iran,91,2,Income,charities aid,3.732756075
Iran,91,3,Income,charities aid,3.388656603
Iran,91,4,Income,charities aid,2.095003976
Iran,91,5,Income,charities aid,1.966845368
Iran,91,6,Income,charities aid,1.307360095
Iran,91,7,Income,charities aid,1.014727111
Iran,91,8,Income,charities aid,0.827765956
Iran,91,9,Income,charities aid,0.860413732
Iran,91,10,Income,charities aid,0.578056871
Iran,92,1,Income,charities aid,5.423173604
Iran,92,2,Income,charities aid,3.107729761
Iran,92,3,Income,charities aid,2.409500713
Iran,92,4,Income,charities aid,1.882636588
Iran,92,5,Income,charities aid,1.235208181
Iran,92,6,Income,charities aid,1.209996193
Iran,92,7,Income,charities aid,0.847066083
Iran,92,8,Income,charities aid,0.759431904
Iran,92,9,Income,charities aid,0.557350707
Iran,92,10,Income,charities aid,0.451127293
Iran,93,1,Income,charities aid,6.624499172
Iran,93,2,Income,charities aid,3.987971701
Iran,93,3,Income,charities aid,2.679122782
Iran,93,4,Income,charities aid,1.809260088
Iran,93,5,Income,charities aid,1.275937144
Iran,93,6,Income,charities aid,1.163451342
Iran,93,7,Income,charities aid,0.939199441
Iran,93,8,Income,charities aid,0.715630695
Iran,93,9,Income,charities aid,0.425843875
Iran,93,10,Income,charities aid,0.209857807
Iran,94,1,Income,charities aid,7.548241056
Iran,94,2,Income,charities aid,4.085853471
Iran,94,3,Income,charities aid,2.820291982
Iran,94,4,Income,charities aid,2.297519272
Iran,94,5,Income,charities aid,1.463136045
Iran,94,6,Income,charities aid,1.024104481
Iran,94,7,Income,charities aid,0.802816299
Iran,94,8,Income,charities aid,0.624094182
Iran,94,9,Income,charities aid,0.470509281
Iran,94,10,Income,charities aid,0.219831623
Iran,95,1,Income,charities aid,8.189312909
Iran,95,2,Income,charities aid,4.587687008
Iran,95,3,Income,charities aid,2.811345282
Iran,95,4,Income,charities aid,1.798534745
Iran,95,5,Income,charities aid,1.703127999
Iran,95,6,Income,charities aid,1.176295464
Iran,95,7,Income,charities aid,0.851882411
Iran,95,8,Income,charities aid,0.771631342
Iran,95,9,Income,charities aid,0.315364632
Iran,95,10,Income,charities aid,0.770946717
Iran,96,1,Income,charities aid,9.089051905
Iran,96,2,Income,charities aid,4.429098988
Iran,96,3,Income,charities aid,3.50823975
Iran,96,4,Income,charities aid,2.352194327
Iran,96,5,Income,charities aid,1.795713842
Iran,96,6,Income,charities aid,1.181847446
Iran,96,7,Income,charities aid,1.046500995
Iran,96,8,Income,charities aid,0.564116475
Iran,96,9,Income,charities aid,0.566348415
Iran,96,10,Income,charities aid,0.263579416
Iran,87,1,Income,home production & other income,0.879797434
Iran,87,2,Income,home production & other income,0.525315587
Iran,87,3,Income,home production & other income,0.405900504
Iran,87,4,Income,home production & other income,0.48106592
Iran,87,5,Income,home production & other income,0.327821086
Iran,87,6,Income,home production & other income,0.252249916
Iran,87,7,Income,home production & other income,0.429272495
Iran,87,8,Income,home production & other income,0.348803239
Iran,87,9,Income,home production & other income,0.206500933
Iran,87,10,Income,home production & other income,0.193931352
Iran,88,1,Income,home production & other income,0.914054732
Iran,88,2,Income,home production & other income,0.392317541
Iran,88,3,Income,home production & other income,0.317722318
Iran,88,4,Income,home production & other income,0.362497075
Iran,88,5,Income,home production & other income,0.220926913
Iran,88,6,Income,home production & other income,0.275804655
Iran,88,7,Income,home production & other income,0.188846831
Iran,88,8,Income,home production & other income,0.31440839
Iran,88,9,Income,home production & other income,0.233988896
Iran,88,10,Income,home production & other income,0.230410533
Iran,89,1,Income,home production & other income,2.691116167
Iran,89,2,Income,home production & other income,2.262212159
Iran,89,3,Income,home production & other income,2.341357306
Iran,89,4,Income,home production & other income,1.678162552
Iran,89,5,Income,home production & other income,1.524490014
Iran,89,6,Income,home production & other income,1.760210726
Iran,89,7,Income,home production & other income,1.490666155
Iran,89,8,Income,home production & other income,1.186071568
Iran,89,9,Income,home production & other income,1.117387963
Iran,89,10,Income,home production & other income,1.507157281
Iran,90,1,Income,home production & other income,0.166261037
Iran,90,2,Income,home production & other income,0.224294826
Iran,90,3,Income,home production & other income,0.172455989
Iran,90,4,Income,home production & other income,0.212820278
Iran,90,5,Income,home production & other income,0.160625318
Iran,90,6,Income,home production & other income,0.320682442
Iran,90,7,Income,home production & other income,0.137520617
Iran,90,8,Income,home production & other income,0.171469579
Iran,90,9,Income,home production & other income,0.179090796
Iran,90,10,Income,home production & other income,0.149463973
Iran,91,1,Income,home production & other income,0.209453876
Iran,91,2,Income,home production & other income,0.159152384
Iran,91,3,Income,home production & other income,0.155312253
Iran,91,4,Income,home production & other income,0.206412883
Iran,91,5,Income,home production & other income,0.280415225
Iran,91,6,Income,home production & other income,0.186460382
Iran,91,7,Income,home production & other income,0.150811296
Iran,91,8,Income,home production & other income,0.086763307
Iran,91,9,Income,home production & other income,0.23165362
Iran,91,10,Income,home production & other income,0.109896049
Iran,92,1,Income,home production & other income,0.270619316
Iran,92,2,Income,home production & other income,0.137059887
Iran,92,3,Income,home production & other income,0.239661812
Iran,92,4,Income,home production & other income,0.213988771
Iran,92,5,Income,home production & other income,0.293172101
Iran,92,6,Income,home production & other income,0.232902073
Iran,92,7,Income,home production & other income,0.151188217
Iran,92,8,Income,home production & other income,0.197035146
Iran,92,9,Income,home production & other income,0.136648189
Iran,92,10,Income,home production & other income,0.261371849
Iran,93,1,Income,home production & other income,0.55360157
Iran,93,2,Income,home production & other income,0.476556001
Iran,93,3,Income,home production & other income,0.242890416
Iran,93,4,Income,home production & other income,0.319691864
Iran,93,5,Income,home production & other income,0.27882977
Iran,93,6,Income,home production & other income,0.185026817
Iran,93,7,Income,home production & other income,0.265023842
Iran,93,8,Income,home production & other income,0.168470596
Iran,93,9,Income,home production & other income,0.143202372
Iran,93,10,Income,home production & other income,0.160630682
Iran,94,1,Income,home production & other income,0.288707878
Iran,94,2,Income,home production & other income,0.405655606
Iran,94,3,Income,home production & other income,0.266326642
Iran,94,4,Income,home production & other income,0.306039051
Iran,94,5,Income,home production & other income,0.453670631
Iran,94,6,Income,home production & other income,0.289283983
Iran,94,7,Income,home production & other income,0.285937157
Iran,94,8,Income,home production & other income,0.204359156
Iran,94,9,Income,home production & other income,0.171104017
Iran,94,10,Income,home production & other income,0.164826583
Iran,95,1,Income,home production & other income,0.451670312
Iran,95,2,Income,home production & other income,0.287181469
Iran,95,3,Income,home production & other income,0.305331331
Iran,95,4,Income,home production & other income,0.440035671
Iran,95,5,Income,home production & other income,0.357610793
Iran,95,6,Income,home production & other income,0.308819351
Iran,95,7,Income,home production & other income,0.25593715
Iran,95,8,Income,home production & other income,0.193780616
Iran,95,9,Income,home production & other income,0.155804623
Iran,95,10,Income,home production & other income,0.142831138
Iran,96,1,Income,home production & other income,0.725797508
Iran,96,2,Income,home production & other income,0.480214714
Iran,96,3,Income,home production & other income,0.344375537
Iran,96,4,Income,home production & other income,0.27628532
Iran,96,5,Income,home production & other income,0.327016319
Iran,96,6,Income,home production & other income,0.339673584
Iran,96,7,Income,home production & other income,0.356578898
Iran,96,8,Income,home production & other income,0.212652999
Iran,96,9,Income,home production & other income,0.243796623
Iran,96,10,Income,home production & other income,0.214249339
Iran,87,1,Income,income from other household,8.54928947
Iran,87,2,Income,income from other household,6.795389531
Iran,87,3,Income,income from other household,5.079092164
Iran,87,4,Income,income from other household,5.274834361
Iran,87,5,Income,income from other household,4.770115425
Iran,87,6,Income,income from other household,3.840172263
Iran,87,7,Income,income from other household,3.326262657
Iran,87,8,Income,income from other household,2.966518796
Iran,87,9,Income,income from other household,4.010474497
Iran,87,10,Income,income from other household,3.489989455
Iran,88,1,Income,income from other household,8.374181401
Iran,88,2,Income,income from other household,6.810533366
Iran,88,3,Income,income from other household,6.04314138
Iran,88,4,Income,income from other household,4.900852902
Iran,88,5,Income,income from other household,5.03930792
Iran,88,6,Income,income from other household,3.953059729
Iran,88,7,Income,income from other household,2.7936113
Iran,88,8,Income,income from other household,4.091490542
Iran,88,9,Income,income from other household,4.031407426
Iran,88,10,Income,income from other household,4.191424151
Iran,89,1,Income,income from other household,8.968615226
Iran,89,2,Income,income from other household,7.317232355
Iran,89,3,Income,income from other household,5.50011859
Iran,89,4,Income,income from other household,4.703589797
Iran,89,5,Income,income from other household,4.42546926
Iran,89,6,Income,income from other household,4.057728833
Iran,89,7,Income,income from other household,3.917455517
Iran,89,8,Income,income from other household,3.77166454
Iran,89,9,Income,income from other household,3.211977567
Iran,89,10,Income,income from other household,3.068251328
Iran,90,1,Income,income from other household,4.971207435
Iran,90,2,Income,income from other household,4.121610473
Iran,90,3,Income,income from other household,3.661928895
Iran,90,4,Income,income from other household,3.22291473
Iran,90,5,Income,income from other household,3.199589762
Iran,90,6,Income,income from other household,3.260294926
Iran,90,7,Income,income from other household,2.824753739
Iran,90,8,Income,income from other household,2.336524229
Iran,90,9,Income,income from other household,2.333784397
Iran,90,10,Income,income from other household,3.034824647
Iran,91,1,Income,income from other household,4.175299272
Iran,91,2,Income,income from other household,3.213802401
Iran,91,3,Income,income from other household,4.113823402
Iran,91,4,Income,income from other household,3.586167463
Iran,91,5,Income,income from other household,2.297067585
Iran,91,6,Income,income from other household,2.758636896
Iran,91,7,Income,income from other household,2.192019341
Iran,91,8,Income,income from other household,2.097657024
Iran,91,9,Income,income from other household,2.153411058
Iran,91,10,Income,income from other household,3.224745027
Iran,92,1,Income,income from other household,4.429466114
Iran,92,2,Income,income from other household,3.483364324
Iran,92,3,Income,income from other household,3.185953341
