"","ProvinceCode","HHID","indiv.no","relationship","sex","age","nationality","residence.state","student","literate","edu.code","marrital.state","curr.job.year","curr.job.month","job.year","job.month","second.job.code","second.job.status","prev.job.code","prev.job.status","leaving.reason","not.ready.working","week.status","preference.type","preference.sec","weight","IW15_Yearly","activity.state","quarter","ProvinceName","Region","job.field","second.job.position","second.job.field","prev.job.position","prev.job.field","Year","ID"
"1216",30,"9430101948",4,"Child","Male",20,"Iran","In-Iran",TRUE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,105.204,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301019484"
"1217",30,"9430101949",1,"Head","Female",63,"Iran","In-Iran",FALSE,TRUE,"Pre","Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,101.2535,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301019491"
"1218",30,"9430101949",2,"Child","Male",40,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Bachelor",1,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.204,NA,"Employed",1,"Alborz","Urban","Agricultural, Forestry and Fishery Labourers",NA,NA,NA,NA,1394,"139494301019492"
"1219",30,"9430101950",1,"Head","Male",47,"Iran","In-Iran",TRUE,TRUE,"PhD","Married",23,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.204,NA,"Employed",1,"Alborz","Urban","Business and Administration",NA,NA,NA,NA,1394,"139494301019501"
"1220",30,"9430101950",2,"Spouse","Female",47,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,101.2535,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301019502"
"1221",30,"9430101950",3,"Child","Female",12,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,101.2535,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301019503"
"1222",30,"9430102034",1,"Head","Male",42,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,95.64125,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020341"
"1223",30,"9430102034",2,"Spouse","Female",37,"Iran","In-Iran",FALSE,TRUE,"Masters","Married",6,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.04975,NA,"Employed",4,"Alborz","Urban","Hospitality, Retail and Other Services",NA,NA,NA,NA,1394,"139494301020342"
"1224",30,"9430102034",3,"Child","Female",14,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,92.04975,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020343"
"1225",30,"9430102034",4,"Child","Female",12,"Iran","In-Iran",TRUE,TRUE,"Primary","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,92.04975,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020344"
"1226",30,"9430102035",1,"Head","Male",75,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,69.396,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020351"
"1227",30,"9430102035",2,"Spouse","Female",66,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,77.771,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020352"
"1228",30,"9430102036",1,"Head","Female",60,"Iran","In-Iran",FALSE,TRUE,"Middle","Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,92.04975,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020361"
"1229",30,"9430102037",1,"Head","Male",44,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",20,0,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.64125,NA,"Employed",3,"Alborz","Urban","Customer Services",NA,NA,NA,NA,1394,"139494301020371"
"1230",30,"9430102037",2,"Spouse","Female",45,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,92.04975,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020372"
"1231",30,"9430102037",3,"Child","Male",16,"Iran","In-Iran",TRUE,TRUE,"High","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,95.64125,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020373"
"1232",30,"9430102037",4,"Child","Female",13,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,92.04975,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020374"
"1233",30,"9430102038",1,"Head","Male",53,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,95.64125,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020381"
"1234",30,"9430102038",2,"Spouse","Female",46,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,92.04975,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020382"
"1235",30,"9430102038",3,"Child","Male",18,"Iran","In-Iran",TRUE,TRUE,"College","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,95.64125,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020383"
"1236",30,"9430102039",1,"Head","Male",44,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",20,0,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.64125,NA,"Employed",3,"Alborz","Urban","Legal, Social, Cultural and Related",NA,NA,NA,NA,1394,"139494301020391"
"1237",30,"9430102039",2,"Spouse","Female",37,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,92.04975,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020392"
"1238",30,"9430102039",3,"Child","Male",17,"Iran","In-Iran",TRUE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,95.64125,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020393"
"1239",30,"9430102039",4,"Child","Male",9,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.088,NA,NA,3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020394"
"1240",30,"9430102046",1,"Head","Male",38,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",15,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.64125,NA,"Employed",2,"Alborz","Urban","Building and Related Trade (excluding electricians)",NA,NA,NA,NA,1394,"139494301020461"
"1241",30,"9430102046",2,"Spouse","Female",33,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,92.04975,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020462"
"1242",30,"9430102046",3,"Child","Male",9,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.088,NA,NA,2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020463"
"1243",30,"9430102046",4,"Child","Female",4,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.37825,NA,NA,2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020464"
"1244",30,"9430102047",1,"Head","Male",43,"Iran","In-Iran",FALSE,TRUE,"College","Married",16,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.64125,NA,"Employed",2,"Alborz","Urban","Agricultural, Forestry and Fishery Labourers",NA,NA,NA,NA,1394,"139494301020471"
"1245",30,"9430102047",2,"Spouse","Female",42,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",16,0,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.04975,NA,"Employed",2,"Alborz","Urban","Teaching",NA,NA,NA,NA,1394,"139494301020472"
"1246",30,"9430102047",3,"Child","Male",17,"Iran","In-Iran",TRUE,TRUE,"High","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,95.64125,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020473"
"1247",30,"9430102047",4,"Child","Male",8,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.088,NA,NA,2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020474"
"1248",30,"9430102048",1,"Head","Male",58,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",30,0,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.64125,NA,"Employed",2,"Alborz","Urban","Sales",NA,NA,NA,NA,1394,"139494301020481"
"1249",30,"9430102048",2,"Spouse","Female",54,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,92.04975,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020482"
"1250",30,"9430102048",3,"Child","Female",28,"Iran","In-Iran",FALSE,TRUE,"Masters","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wage","Service",92.04975,NA,"Unemployed",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020483"
"1251",30,"9430102049",1,"Head","Female",75,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,77.771,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020491"
"1252",30,"9430102049",2,"Child","Male",52,"Iran","In-Iran",FALSE,TRUE,"Middle","Divorced",3,0,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.64125,NA,"Employed",1,"Alborz","Urban","Sales",NA,NA,NA,NA,1394,"139494301020492"
"1253",30,"9430102050",1,"Head","Female",65,"Iran","In-Iran",FALSE,TRUE,"Middle","Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,77.771,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020501"
"1254",30,"9430102051",1,"Head","Male",55,"Iran","In-Iran",FALSE,TRUE,"PhD","Married",18,0,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.64125,NA,"Employed",1,"Alborz","Urban","Health",NA,NA,NA,NA,1394,"139494301020511"
"1255",30,"9430102051",2,"Spouse","Female",47,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,92.04975,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020512"
"1256",30,"9430102051",3,"Child","Female",30,"Iran","In-Iran",TRUE,TRUE,"PhD","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,92.04975,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020513"
"1257",30,"9430102051",4,"Child","Male",18,"Iran","In-Iran",TRUE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,95.64125,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020514"
"1258",30,"9430102051",5,"Child","Female",15,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,92.04975,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301020515"
"1259",30,"9430102135",1,"Head","Female",82,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,86.41275,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301021351"
"1260",30,"9430102135",2,"Grand-Child","Female",20,"Iran","In-Iran",TRUE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,102.278,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301021352"
"1261",30,"9430102136",1,"Head","Male",58,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,106.2685,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301021361"
"1262",30,"9430102136",2,"Spouse","Female",52,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,102.278,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301021362"
"1263",30,"9430102136",3,"Child","Male",30,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Bachelor",1,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.2685,NA,"Employed",4,"Alborz","Urban","Sales",NA,NA,NA,NA,1394,"139494301021363"
"1264",30,"9430102136",4,"Child","Male",22,"Iran","In-Iran",TRUE,TRUE,"College","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,106.2685,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301021364"
"1265",30,"9430102136",5,"Child","Male",20,"Iran","In-Iran",TRUE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,106.2685,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301021365"
"1266",30,"9430102137",1,"Head","Male",58,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,106.2685,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301021371"
"1267",30,"9430108246",4,"Child","Male",15,"Iran","In-Iran",TRUE,TRUE,"High","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,129.72125,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301082464"
"1268",30,"9430108247",1,"Head","Male",46,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",11,0,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.72125,NA,"Employed",2,"Alborz","Urban","Vehicle Drivers",NA,NA,NA,NA,1394,"139494301082471"
"1269",30,"9430108247",2,"Spouse","Female",40,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,124.85,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301082472"
"1270",30,"9430108247",3,"Child","Male",15,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,129.72125,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301082473"
"1271",30,"9430108250",1,"Head","Female",63,"Iran","In-Iran",FALSE,TRUE,"Primary","Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,124.85,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301082501"
"1272",30,"9430108251",1,"Head","Male",27,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",0,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.72125,NA,"Employed",1,"Alborz","Urban","Business and Administration",NA,NA,NA,NA,1394,"139494301082511"
"1273",30,"9430108251",2,"Spouse","Female",26,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,124.85,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301082512"
"1274",30,"9430108251",3,"Child","Male",3,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.03975,NA,NA,1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301082513"
"1275",30,"9430108334",1,"Head","Female",71,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,95.8935,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301083341"
"1276",30,"9430201637",1,"Head","Male",29,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",4,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.434,NA,"Employed",3,"Alborz","Rural","Sales",NA,NA,NA,NA,1394,"139494302016371"
"1277",30,"9430201637",2,"Spouse","Female",26,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,77.35825,NA,"Inactive",3,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302016372"
"1278",30,"9430201637",3,"Child","Female",4,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.382,NA,NA,3,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302016373"
"1279",30,"9430201639",1,"Head","Female",34,"Iran","In-Iran",FALSE,TRUE,"Pre","Divorced",7,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.35825,NA,"Employed",3,"Alborz","Rural","Personal Services",NA,NA,NA,NA,1394,"139494302016391"
"1280",30,"9430201646",1,"Head","Male",37,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",20,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.434,NA,"Employed",2,"Alborz","Rural","Building and Related Trade (excluding electricians)",NA,NA,NA,NA,1394,"139494302016461"
"1281",30,"9430201646",2,"Spouse","Female",31,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,77.35825,NA,"Inactive",2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302016462"
"1282",30,"9430201646",3,"Child","Male",13,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,79.434,NA,"Inactive",2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302016463"
"1283",30,"9430201646",4,"Child","Female",8,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.382,NA,NA,2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302016464"
"1284",30,"9430201649",1,"Head","Male",38,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",21,0,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.434,NA,"Employed",1,"Alborz","Rural","Agricultural, Forestry and Fishery Labourers",NA,NA,NA,NA,1394,"139494302016491"
"1285",30,"9430102137",2,"Spouse","Female",52,"Iran","In-Iran",FALSE,TRUE,"College","Married",24,0,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.278,NA,"Employed",3,"Alborz","Urban","Customer Services",NA,NA,NA,NA,1394,"139494301021372"
"1286",30,"9430102137",3,"Child","Female",32,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Bachelor",6,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.278,NA,"Employed",3,"Alborz","Urban","Customer Services",NA,NA,NA,NA,1394,"139494301021373"
"1287",30,"9430102137",4,"Child","Male",27,"Iran","In-Iran",FALSE,TRUE,"Masters","Bachelor",0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.2685,NA,"Employed",3,"Alborz","Urban","Science and Engineering",NA,NA,NA,NA,1394,"139494301021374"
"1288",30,"9430102138",1,"Head","Male",80,"Iran","In-Iran",FALSE,TRUE,"Masters","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,77.107,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301021381"
"1289",30,"9430102138",2,"Spouse","Female",73,"Iran","In-Iran",FALSE,TRUE,"College","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,86.41275,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301021382"
"1290",30,"9430102147",1,"Head","Female",67,"Iran","In-Iran",FALSE,TRUE,"Pre","Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,86.41275,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301021471"
"1291",30,"9430102148",1,"Head","Male",49,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",20,0,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.2685,NA,"Employed",2,"Alborz","Urban","Business and Administration",NA,NA,NA,NA,1394,"139494301021481"
"1292",30,"9430102148",2,"Spouse","Female",46,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,102.278,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301021482"
"1293",30,"9430102148",3,"Child","Male",16,"Iran","In-Iran",TRUE,TRUE,"High","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,106.2685,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301021483"
"1294",30,"9430102148",4,"Child","Male",8,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.98725,NA,NA,2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301021484"
"1295",30,"9430102148",5,"Child","Female",3,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.42075,NA,NA,2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301021485"
"1296",30,"9430102149",1,"Head","Male",68,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,77.107,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301021491"
"1297",30,"9430102149",2,"Spouse","Female",58,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,102.278,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301021492"
"1298",30,"9430102149",3,"Child","Female",26,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wage",NA,102.278,NA,"Unemployed",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301021493"
"1299",30,"9430102150",1,"Head","Male",46,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",16,0,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.2685,NA,"Employed",1,"Alborz","Urban","Sales",NA,NA,NA,NA,1394,"139494301021501"
"1300",30,"9430102150",2,"Spouse","Female",39,"Iran","In-Iran",FALSE,TRUE,"College","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,102.278,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301021502"
"1301",30,"9430102150",3,"Child","Female",18,"Iran","In-Iran",TRUE,TRUE,"High","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,102.278,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301021503"
"1302",30,"9430102150",4,"Child","Female",17,"Iran","In-Iran",TRUE,TRUE,"High","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,102.278,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301021504"
"1303",30,"9430102151",1,"Head","Male",38,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",13,0,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.2685,NA,"Employed",1,"Alborz","Urban","Business and Administration",NA,NA,NA,NA,1394,"139494301021511"
"1304",30,"9430102151",2,"Spouse","Female",28,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",8,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.278,NA,"Employed",1,"Alborz","Urban","Business and Administration",NA,NA,NA,NA,1394,"139494301021512"
"1305",30,"9430102151",3,"Child","Male",1,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.98725,NA,NA,1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301021513"
"1306",30,"9430102234",1,"Head","Male",76,"Iran","In-Iran",FALSE,TRUE,"College","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,69.396,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301022341"
"1307",30,"9430102234",2,"Spouse","Female",70,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,77.771,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301022342"
"1308",30,"9430102235",1,"Head","Male",48,"Iran","In-Iran",FALSE,TRUE,"Masters","Married",20,0,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.64125,NA,"Employed",4,"Alborz","Urban","Business and Administration",NA,NA,NA,NA,1394,"139494301022351"
"1309",30,"9430102235",2,"Spouse","Female",46,"Iran","In-Iran",FALSE,TRUE,"Masters","Married",20,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.04975,NA,"Employed",4,"Alborz","Urban","Health",NA,NA,NA,NA,1394,"139494301022352"
