"","ProvinceCode","HHID","quarter","indiv.no","relationship","sex","age","nationality","residence.state","student","literate","edu.code","marrital.state","curr.job.year","curr.job.month","job.year","job.month","second.job.code","second.job.status","prev.job.code","prev.job.status","leaving.reason","not.ready.working","week.status","preference.type","preference.sec","weight","activity.state","ProvinceName","Region","job.field","second.job.position","second.job.field","prev.job.position","prev.job.field","Year","ID"
"6944",30,"9830216122",4,1,"Head","Male",47,"Iran","In-Iran",FALSE,TRUE,"Pre","Divorced",7,0,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.306225,"Employed","Alborz","Rural","Building and Related Trade (excluding electricians)",NA,NA,NA,NA,1398,"139898302161221"
"6945",30,"9830216122",4,2,"Child","Male",11,"Iran","In-Iran",TRUE,TRUE,"Primary","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,49.306225,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161222"
"6946",30,"9830216123",3,1,"Head","Female",59,"Iran","In-Iran",FALSE,TRUE,"Primary","Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,43.0147,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161231"
"6947",30,"9830216123",4,1,"Head","Female",59,"Iran","In-Iran",FALSE,TRUE,"Primary","Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,44.44675,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161231"
"6948",30,"9830216124",3,1,"Head","Male",39,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",5,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.940925,"Employed","Alborz","Rural","Legal, Social, Cultural and Related",NA,NA,NA,NA,1398,"139898302161241"
"6949",30,"9830216124",3,2,"Spouse","Female",35,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,47.940925,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161242"
"6950",30,"9830216124",3,3,"Child","Female",9,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.940925,NA,"Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161243"
"6951",30,"9830216124",4,1,"Head","Male",39,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",3,0,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.929875,"Employed","Alborz","Rural","Legal, Social, Cultural and Related",NA,NA,NA,NA,1398,"139898302161241"
"6952",30,"9830216124",4,2,"Spouse","Female",36,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,48.929875,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161242"
"6953",30,"9830216124",4,3,"Child","Female",9,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.929875,NA,"Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161243"
"6954",30,"9830216125",2,1,"Head","Male",79,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,35.7725,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161251"
"6955",30,"9830216125",2,2,"Spouse","Female",72,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,35.7725,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161252"
"6956",30,"9830216125",3,1,"Head","Male",80,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,36.70515,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161251"
"6957",30,"9830216125",3,2,"Spouse","Female",72,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,36.70515,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161252"
"6958",30,"9830216126",2,1,"Head","Male",61,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,48.021225,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161261"
"6959",30,"9830216126",2,2,"Spouse","Female",52,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,48.021225,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161262"
"6960",30,"9830216126",2,3,"Child","Male",36,"Iran","In-Iran",FALSE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,48.021225,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161263"
"6961",30,"9830216126",2,4,"Child","Female",35,"Iran","In-Iran",FALSE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,48.021225,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161264"
"6962",30,"9830216126",2,5,"Child","Female",16,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,48.021225,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161265"
"6963",30,"9830216126",3,1,"Head","Male",62,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,48.256575,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161261"
"6964",30,"9830216126",3,2,"Spouse","Female",52,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,48.256575,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161262"
"6965",30,"9830216126",3,3,"Child","Male",37,"Iran","In-Iran",FALSE,TRUE,"Middle","Bachelor",5,0,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.256575,"Employed","Alborz","Rural","Agricultural, Forestry and Fishery Labourers",NA,NA,NA,NA,1398,"139898302161263"
"6966",30,"9830216126",3,4,"Child","Female",36,"Iran","In-Iran",FALSE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,48.256575,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161264"
"6967",30,"9830216126",3,5,"Child","Female",17,"Iran","In-Iran",TRUE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,48.256575,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161265"
"6968",30,"9830216127",2,1,"Head","Male",42,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,50.711825,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161271"
"6969",30,"9830216127",2,2,"Spouse","Female",51,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,50.711825,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161272"
"6970",30,"9830216127",2,3,"Child","Male",24,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",1,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.711825,"Employed","Alborz","Rural","Mining, Construction, Manufacturing and Transport",NA,NA,NA,NA,1398,"139898302161273"
"6971",30,"9830216127",3,1,"Head","Male",43,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,49.681525,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161271"
"6972",30,"9830216127",3,2,"Spouse","Female",52,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,49.681525,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161272"
"6973",30,"9830216127",3,3,"Child","Male",25,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",1,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.681525,"Employed","Alborz","Rural","Mining, Construction, Manufacturing and Transport",NA,NA,NA,NA,1398,"139898302161273"
"6974",30,"9830216128",1,1,"Head","Male",46,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",13,0,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.429175,"Employed","Alborz","Rural","Teaching",NA,NA,NA,NA,1398,"139898302161281"
"6975",30,"9830216128",1,2,"Spouse","Female",38,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,50.429175,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161282"
"6976",30,"9830216128",1,3,"Child","Male",16,"Iran","In-Iran",TRUE,TRUE,"High","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,50.429175,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161283"
"6977",30,"9830216128",1,4,"Child","Male",4,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.429175,NA,"Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161284"
"6978",30,"9830216128",2,1,"Head","Male",46,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",13,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.405425,"Employed","Alborz","Rural","Teaching",NA,NA,NA,NA,1398,"139898302161281"
"6979",30,"9830216128",2,2,"Spouse","Female",39,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,49.405425,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161282"
"6980",30,"9830216128",2,3,"Child","Male",17,"Iran","In-Iran",TRUE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,49.405425,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161283"
"6981",30,"9830216128",2,4,"Child","Male",4,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.405425,NA,"Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161284"
"6982",30,"9830216129",1,1,"Head","Female",78,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,39.3651,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161291"
"6983",30,"9830216129",2,1,"Head","Female",78,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,40.98825,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161291"
"6984",30,"9830216130",1,1,"Head","Female",77,"Iran","In-Iran",FALSE,TRUE,"Primary","Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,36.6745,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161301"
"6985",30,"9830216130",1,2,"Child","Female",48,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,36.6745,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161302"
"6986",30,"9830216130",1,3,"Child","Female",43,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Bachelor",15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6745,"Employed","Alborz","Rural","Teaching",NA,NA,NA,NA,1398,"139898302161303"
"6987",30,"9830216130",2,1,"Head","Female",77,"Iran","In-Iran",FALSE,TRUE,"Primary","Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,38.204575,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161301"
"6988",30,"9830216130",2,2,"Child","Female",49,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Bachelor",26,0,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.204575,"Employed","Alborz","Rural","Teaching",NA,NA,NA,NA,1398,"139898302161302"
"6989",30,"9830216130",2,3,"Child","Female",44,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,38.204575,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161303"
"6990",30,"9830216131",1,1,"Head","Male",54,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,43.900325,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161311"
"6991",30,"9830216131",1,2,"Spouse","Female",48,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,43.900325,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161312"
"6992",30,"9830216131",1,3,"Child","Female",27,"Iran","In-Iran",FALSE,TRUE,"College","Bachelor",3,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.900325,"Employed","Alborz","Rural","Handicraft and Printing",NA,NA,NA,NA,1398,"139898302161313"
"6993",30,"9830216131",1,4,"Child","Female",24,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wage","Industry",43.900325,"Unemployed","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161314"
"6994",30,"9830216131",1,5,"Child","Male",14,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,43.900325,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161315"
"6995",30,"9830216131",2,1,"Head","Male",54,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,45.070425,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161311"
"6996",30,"9830216131",2,2,"Spouse","Female",48,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,45.070425,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161312"
"6997",30,"9830216131",2,3,"Child","Female",27,"Iran","In-Iran",FALSE,TRUE,"College","Bachelor",2,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.070425,"Employed","Alborz","Rural","Handicraft and Printing",NA,NA,NA,NA,1398,"139898302161313"
"6998",30,"9830216131",2,4,"Child","Female",24,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wage","Industry",45.070425,"Unemployed","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161314"
"6999",30,"9830216131",2,5,"Child","Male",15,"Iran","In-Iran",TRUE,TRUE,"High","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,45.070425,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161315"
"7000",30,"9830216132",1,1,"Head","Male",83,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,34.23725,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161321"
"7001",30,"9830216132",1,2,"Spouse","Female",67,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,34.23725,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161322"
"7002",30,"9830216132",2,1,"Head","Male",83,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,34.19335,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161321"
"7003",30,"9830216132",2,2,"Spouse","Female",67,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,34.19335,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161322"
"7004",30,"9830216133",1,1,"Head","Male",46,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",16,0,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.307525,"Employed","Alborz","Rural","Protective Services",NA,NA,NA,NA,1398,"139898302161331"
"7005",30,"9830216133",1,2,"Spouse","Female",41,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",20,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.307525,"Employed","Alborz","Rural","Teaching",NA,NA,NA,NA,1398,"139898302161332"
"7006",30,"9830216133",1,3,"Child","Female",19,"Iran","In-Iran",TRUE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,45.307525,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161333"
"7007",30,"9830216133",1,4,"Child","Male",14,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,45.307525,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161334"
"7008",30,"9830216133",2,1,"Head","Male",47,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",15,0,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.528225,"Employed","Alborz","Rural","Protective Services",NA,NA,NA,NA,1398,"139898302161331"
"7009",30,"9830216133",2,2,"Spouse","Female",41,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,44.528225,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161332"
"7010",30,"9830216133",2,3,"Child","Female",19,"Iran","In-Iran",TRUE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,44.528225,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161333"
"7011",30,"9830216133",2,4,"Child","Male",14,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,44.528225,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161334"
"7012",30,"9830216134",1,1,"Head","Female",76,"Iran","In-Iran",FALSE,TRUE,"Primary","Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,44.00325,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161341"
"7013",30,"9830216134",2,1,"Head","Female",77,"Iran","In-Iran",FALSE,TRUE,"Primary","Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,40.738275,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161341"
"7014",30,"9830216135",1,1,"Head","Male",67,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,38.7381,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161351"
"7015",30,"9830216135",1,2,"Spouse","Female",50,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,38.7381,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161352"
"7016",30,"9830216135",2,1,"Head","Male",67,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,40.413625,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161351"
"7017",30,"9830216135",2,2,"Spouse","Female",50,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,40.413625,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161352"
"7018",30,"9830216136",1,1,"Head","Male",41,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",17,0,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.3767,"Employed","Alborz","Rural","Others and Garbag",NA,NA,NA,NA,1398,"139898302161361"
"7019",30,"9830216136",1,2,"Spouse","Female",37,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,51.3767,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161362"
"7020",30,"9830216136",1,3,"Child","Female",4,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.3767,NA,"Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161363"
"7021",30,"9830216136",2,1,"Head","Male",41,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",0,7,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.929875,"Employed","Alborz","Rural","Others and Garbag",NA,NA,NA,NA,1398,"139898302161361"
"7022",30,"9830216136",2,2,"Spouse","Female",37,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,48.929875,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161362"
"7023",30,"9830216136",2,3,"Child","Female",4,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.929875,NA,"Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161363"
"7024",30,"9830216137",1,1,"Head","Female",80,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,42.897925,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161371"
"7025",30,"9830216138",1,1,"Head","Male",86,"Iran","In-Iran",FALSE,TRUE,"Primary","Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,41.805825,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161381"
"7026",30,"9830216138",1,2,"Child","Female",49,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Bachelor",25,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.805825,"Employed","Alborz","Rural","Teaching",NA,NA,NA,NA,1398,"139898302161382"
"7027",30,"9830216138",1,3,"Child","Female",44,"Iran","In-Iran",FALSE,TRUE,"Primary","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,41.805825,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161383"
"7028",30,"9830216139",1,1,"Head","Female",80,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,42.897925,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302161391"
"7029",30,"9830216208",4,1,"Head","Male",28,"Afghan","In-Iran",FALSE,FALSE,NA,"Married",15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.735075,"Employed","Alborz","Rural","Mining, Construction, Manufacturing and Transport",NA,NA,NA,NA,1398,"139898302162081"
"7030",30,"9830216208",4,2,"Spouse","Female",28,"Afghan","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,93.735075,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302162082"
"7031",30,"9830216208",4,3,"Child","Female",10,"Afghan","In-Iran",FALSE,FALSE,NA,"Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,93.735075,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302162083"
"7032",30,"9830216208",4,4,"Child","Female",8,"Afghan","In-Iran",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.735075,NA,"Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302162084"
"7033",30,"9830216208",4,5,"Child","Female",5,"Afghan","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.735075,NA,"Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302162085"
"7034",30,"9830216208",4,6,"Child","Male",2,"Afghan","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.735075,NA,"Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302162086"
"7035",30,"9830216209",4,1,"Head","Male",42,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,88.197325,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302162091"
"7036",30,"9830216209",4,2,"Spouse","Female",33,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,88.197325,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302162092"
"7037",30,"9830216209",4,3,"Child","Male",13,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,88.197325,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302162093"
"7038",30,"9830216209",4,4,"Child","Male",11,"Iran","In-Iran",TRUE,TRUE,"Primary","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,88.197325,"Inactive","Alborz","Rural",NA,NA,NA,NA,NA,1398,"139898302162094"
"7039",30,"9830216211",3,1,"Head","Male",38,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.736025,"Employed","Alborz","Rural","Mining, Construction, Manufacturing and Transport",NA,NA,NA,NA,1398,"139898302162111"
